     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/16/2017-12/22/2017,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R399,25TH AVENUE-86TH STREET       ,00009747,00001042,00000047,00000633,00000001,00003829,00011096,00000000,00000000,00000000,00000006,00000144,00000203,00000000,00000484,00000110,00000076,00000000,00000032,00000000,00000000,00000000,00003714,00000000,00000107,00000000,                                                                                                    
R400,BAY 50TH STREET-STILLWELL     ,00005705,00000632,00000074,00000255,00000000,00002219,00005256,00000000,00000000,00000000,00000001,00000077,00000189,00000000,00000218,00000074,00000048,00000000,00000012,00000000,00000000,00000000,00001966,00000000,00000093,00000000,                                                                                                    
R402,SENECA AVENUE-PALMETTO ST     ,00000916,00000060,00000010,00000026,00000000,00000546,00000421,00000000,00000000,00000000,00000001,00000003,00000051,00000000,00000024,00000005,00000008,00000000,00000010,00000000,00000000,00000000,00000302,00000000,00000019,00000000,                                                                                                    
R403,FOREST AVENUE-PUTNAM AVENUE   ,00004089,00000266,00000018,00000067,00000001,00001865,00002391,00000000,00000000,00000000,00000003,00000037,00000078,00000001,00000154,00000039,00000032,00000000,00000037,00000000,00000000,00000000,00000792,00000000,00000027,00000000,                                                                                                    
R404,FRESH POND ROAD-68TH AVENUE   ,00007674,00000397,00000046,00000107,00000002,00003443,00004347,00000000,00000000,00000000,00000004,00000101,00000209,00000000,00000334,00000051,00000062,00000000,00000037,00000000,00000000,00000000,00001083,00000000,00000051,00000000,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00011250,00000554,00000103,00000124,00000000,00011792,00004508,00000000,00000000,00000000,00000006,00000025,00000398,00000005,00000738,00000068,00000061,00000000,00000039,00000000,00000000,00000000,00004550,00000000,00000317,00000000,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00013954,00000862,00000234,00000269,00000000,00015093,00006110,00000000,00000000,00000000,00000017,00000034,00000641,00000000,00000753,00000076,00000096,00000000,00000062,00000000,00000000,00000000,00004429,00000000,00000380,00000000,                                                                                                    
R407,INTERVALE 163RD STREET        ,00006223,00000292,00000044,00000092,00000000,00006341,00002569,00000000,00000000,00000000,00000001,00000017,00000201,00000000,00000302,00000033,00000034,00000000,00000035,00000000,00000000,00000000,00002348,00000000,00000127,00000000,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00014759,00000887,00000230,00000315,00000003,00019773,00007320,00000000,00000000,00000000,00000010,00000024,00000687,00000000,00000811,00000095,00000074,00000000,00000086,00000000,00000000,00000000,00004098,00000000,00000538,00000000,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00009775,00000473,00000115,00000179,00000004,00009720,00004041,00000000,00000000,00000000,00000009,00000023,00000302,00000001,00000489,00000057,00000068,00000000,00000060,00000000,00000000,00000000,00003034,00000000,00000221,00000000,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00003481,00000308,00000071,00000087,00000001,00002505,00002478,00000000,00000000,00000000,00000003,00000034,00000100,00000000,00000365,00000041,00000065,00000000,00000050,00000000,00000000,00000000,00000750,00000000,00000037,00000000,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00002105,00000238,00000026,00000038,00000003,00001701,00001465,00000000,00000000,00000000,00000001,00000039,00000087,00000000,00000247,00000020,00000028,00000000,00000026,00000000,00000000,00000000,00002161,00000000,00000055,00000000,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00005309,00000292,00000040,00000063,00000002,00003327,00002399,00000000,00000000,00000000,00000005,00000088,00000095,00000001,00000199,00000160,00000035,00000000,00002107,00000000,00000000,00000000,00000239,00000000,00000027,00000000,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00001041,00000049,00000003,00000011,00000000,00000159,00000194,00000000,00000000,00000000,00000000,00000038,00000016,00000000,00000057,00000023,00000003,00000000,00000009,00000000,00000000,00000000,00000068,00000000,00000004,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00011439,00000812,00000145,00000210,00000001,00006175,00002736,00000000,00000000,00000000,00000005,00000036,00000581,00000000,00000293,00000033,00000046,00000000,00000184,00000000,00000000,00000000,00001155,00000000,00000148,00000000,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00000983,00000053,00000001,00000013,00000000,00000474,00000399,00000000,00000000,00000000,00000000,00000012,00000044,00000000,00000051,00000020,00000002,00000000,00000012,00000000,00000000,00000000,00000374,00000000,00000011,00000000,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000559,00000037,00000000,00000007,00000000,00000162,00000167,00000000,00000000,00000000,00000001,00000000,00000037,00000000,00000037,00000004,00000000,00000000,00000011,00000000,00000000,00000000,00000213,00000000,00000003,00000000,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00001490,00000198,00000025,00000053,00000000,00000790,00000418,00000000,00000000,00000000,00000003,00000025,00000119,00000000,00000045,00000013,00000016,00000000,00000021,00000000,00000000,00000000,00000155,00000000,00000012,00000000,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00009649,00000838,00000044,00000145,00000001,00004760,00005363,00000000,00000000,00000000,00000010,00000119,00000253,00000011,00000357,00000109,00000119,00000000,00000043,00000000,00000000,00000000,00002457,00000000,00000098,00000000,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00001433,00000254,00000016,00000123,00000000,00000842,00000934,00000000,00000000,00000000,00000001,00000005,00000073,00000000,00000022,00000021,00000006,00000000,00000004,00000000,00000000,00000000,00000698,00000000,00000019,00000000,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00000474,00000061,00000008,00000042,00000000,00000450,00000535,00000000,00000000,00000000,00000000,00000010,00000016,00000000,00000011,00000006,00000002,00000000,00000000,00000000,00000000,00000000,00000190,00000000,00000012,00000000,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00004157,00000348,00000032,00000125,00000001,00001892,00002643,00000000,00000000,00000000,00000001,00000048,00000079,00000000,00000110,00000066,00000052,00000000,00000034,00000000,00000000,00000000,00000686,00000000,00000034,00000000,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00003103,00000321,00000025,00000055,00000006,00001401,00001791,00000000,00000000,00000000,00000001,00000047,00000118,00000004,00000116,00000078,00000037,00000000,00000008,00000000,00000000,00000000,00000435,00000000,00000056,00000000,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00001228,00000140,00000013,00000044,00000001,00000603,00000552,00000000,00000000,00000000,00000002,00000005,00000075,00000000,00000025,00000018,00000002,00000000,00000007,00000000,00000000,00000000,00000249,00000000,00000016,00000000,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00003604,00000713,00000031,00000114,00000006,00001085,00001791,00000000,00000000,00000000,00000006,00000067,00000160,00000001,00000163,00000097,00000044,00000000,00000014,00000000,00000000,00000000,00001508,00000000,00000019,00000000,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005623,00000226,00000031,00000031,00000000,00001961,00001909,00000000,00000000,00000000,00000021,00000091,00000166,00000000,00000245,00000137,00000042,00000000,00000021,00000000,00000000,00000000,00001087,00000000,00000039,00000000,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00009166,00000432,00000038,00000101,00000000,00004246,00003689,00000000,00000000,00000000,00000072,00000130,00000291,00000003,00000535,00000191,00000060,00000000,00000029,00000000,00000000,00000000,00001146,00000000,00000122,00000000,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00008343,00000601,00000192,00000323,00000001,00009077,00007051,00000000,00000000,00000000,00000235,00000088,00000288,00000004,00001323,00000140,00000061,00000000,00000042,00000000,00000000,00000000,00001767,00000000,00000225,00000000,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00007565,00000380,00000046,00000067,00000004,00003081,00003073,00000000,00000000,00000000,00000026,00000122,00000154,00000000,00000569,00000146,00000046,00000000,00000028,00000000,00000000,00000000,00001712,00000000,00000111,00000000,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00009580,00000383,00000067,00000083,00000005,00006214,00003336,00000000,00000000,00000000,00000021,00000093,00000242,00000002,00000514,00000058,00000059,00000000,00000036,00000000,00000000,00000000,00001535,00000000,00000166,00000000,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00006476,00000309,00000089,00000110,00000004,00007035,00004151,00000000,00000000,00000000,00000008,00000029,00000302,00000001,00000480,00000030,00000106,00000000,00000079,00000000,00000000,00000000,00001202,00000000,00000100,00000000,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00002832,00000169,00000062,00000112,00000001,00004571,00001718,00000000,00000000,00000000,00000000,00000007,00000155,00000000,00000218,00000012,00000021,00000000,00000031,00000000,00000000,00000000,00000671,00000000,00000060,00000000,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00006302,00000276,00000066,00000090,00000001,00005294,00002273,00000000,00000000,00000000,00000000,00000025,00000298,00000000,00000209,00000036,00000042,00000000,00000044,00000000,00000000,00000000,00001814,00000000,00000075,00000000,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00007136,00000322,00000042,00000079,00000002,00006160,00002373,00000000,00000000,00000000,00000006,00000032,00000257,00000000,00000249,00000020,00000031,00000000,00000029,00000000,00000000,00000000,00002134,00000000,00000090,00000000,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00007809,00000427,00000089,00000116,00000007,00005992,00002378,00000000,00000000,00000000,00000006,00000014,00000232,00000000,00000330,00000041,00000036,00000000,00000037,00000000,00000000,00000000,00002257,00000000,00000145,00000000,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00011090,00000677,00000098,00000241,00000006,00010313,00005469,00000000,00000000,00000000,00000005,00000052,00000348,00000004,00000473,00000042,00000094,00000000,00000090,00000000,00000000,00000000,00002834,00000000,00000210,00000000,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00011387,00000618,00000132,00000190,00000007,00010926,00005974,00000000,00000000,00000000,00000003,00000106,00000306,00000000,00000793,00000037,00000146,00000000,00000130,00000000,00000000,00000000,00002822,00000000,00000217,00000000,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00010436,00000540,00000185,00000195,00000002,00009915,00005922,00000000,00000000,00000000,00000004,00000040,00000342,00000000,00000949,00000055,00000156,00000000,00000106,00000000,00000000,00000000,00003457,00000000,00000153,00000000,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00004929,00000309,00000078,00000118,00000001,00004459,00002042,00000000,00000000,00000000,00000007,00000026,00000259,00000000,00000347,00000018,00000026,00000000,00000033,00000000,00000000,00000000,00001859,00000000,00000081,00000000,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00006952,00000460,00000126,00000094,00000000,00005486,00002638,00000000,00000000,00000000,00000000,00000035,00000221,00000000,00000339,00000039,00000031,00000000,00000034,00000000,00000000,00000000,00002382,00000000,00000114,00000000,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00007339,00000350,00000075,00000087,00000002,00005660,00002697,00000000,00000000,00000000,00000003,00000054,00000214,00000000,00000439,00000033,00000073,00000000,00000053,00000000,00000000,00000000,00002105,00000000,00000123,00000000,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00012484,00000724,00000162,00000260,00000005,00014703,00006308,00000000,00000000,00000000,00000008,00000049,00000470,00000005,00000826,00000059,00000096,00000000,00000067,00000000,00000000,00000000,00003881,00000000,00000291,00000000,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00006308,00000437,00000063,00000127,00000010,00005697,00002645,00000000,00000000,00000000,00000010,00000050,00000322,00000001,00000335,00000026,00000046,00000000,00000020,00000000,00000000,00000000,00001864,00000000,00000128,00000000,                                                                                                    
R445,138TH STREET-3RD AVE          ,00013992,00000765,00000106,00000195,00000010,00015911,00007095,00000000,00000000,00000000,00000017,00000059,00000540,00000017,00001024,00000105,00000098,00000000,00000069,00000000,00000000,00000000,00003529,00000000,00000329,00000000,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00012909,00000684,00000161,00000122,00000000,00012799,00004749,00000000,00000000,00000000,00000003,00000059,00000367,00000007,00000632,00000057,00000069,00000000,00000059,00000000,00000000,00000000,00003046,00000000,00000257,00000000,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00007149,00000318,00000069,00000071,00000000,00008020,00002610,00000000,00000000,00000000,00000012,00000029,00000192,00000000,00000298,00000050,00000034,00000000,00000051,00000000,00000000,00000000,00001644,00000000,00000109,00000000,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00001928,00000065,00000013,00000020,00000003,00001646,00000906,00000000,00000000,00000000,00000014,00000006,00000018,00000000,00000279,00000009,00000017,00000000,00000013,00000000,00000000,00000000,00000664,00000000,00000026,00000000,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00008710,00000532,00000066,00000134,00000003,00009599,00003983,00000000,00000000,00000000,00000012,00000038,00000226,00000000,00000602,00000024,00000050,00000000,00000033,00000000,00000000,00000000,00002701,00000000,00000170,00000000,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00006445,00000390,00000066,00000069,00000000,00006384,00002658,00000000,00000000,00000000,00000018,00000027,00000200,00000006,00000292,00000023,00000043,00000000,00000013,00000000,00000000,00000000,00001961,00000000,00000082,00000000,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00014058,00001156,00000210,00000293,00000054,00008892,00008691,00000000,00000000,00000000,00000018,00000100,00000503,00000015,00002092,00000232,00000251,00000000,00000114,00000000,00000000,00000000,00002736,00000000,00000133,00000000,                                                                                                    
R452,72ND STREET & BROADWAY        ,00095970,00012442,00000742,00002271,00000139,00044504,00063987,00000000,00000000,00000000,00000223,00001656,00001872,00000231,00008231,00003548,00002167,00000000,00001538,00000000,00000000,00000000,00006827,00000000,00000287,00000000,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00030403,00001624,00000167,00000526,00000019,00013939,00022164,00000000,00000000,00000000,00000074,00000501,00000272,00000014,00003094,00000906,00000700,00000000,00000540,00000000,00000000,00000000,00001432,00000000,00000112,00000000,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00001898,00000124,00000044,00000060,00000006,00001271,00000962,00000000,00000000,00000000,00000004,00000007,00000054,00000000,00000053,00000015,00000010,00000000,00000017,00000000,00000000,00000000,00000495,00000000,00000028,00000000,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00003821,00000278,00000032,00000096,00000006,00002273,00003637,00000000,00000000,00000000,00000021,00000064,00000038,00000021,00000703,00000133,00000099,00000000,00000033,00000000,00000000,00000000,00000253,00000000,00000033,00000000,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00028526,00001599,00000217,00000449,00000019,00018027,00014776,00000000,00000000,00000000,00000029,00000231,00000839,00000007,00001880,00000505,00000321,00000000,00000474,00000000,00000000,00000000,00002548,00000000,00000178,00000000,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00062470,00002367,00000231,00000504,00000095,00029599,00038250,00000000,00000000,00000000,00000122,00000802,00000395,00000124,00004783,00001639,00001090,00000000,00001154,00000000,00000000,00000000,00002473,00000000,00000563,00000000,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00042616,00001774,00000122,00000402,00000033,00018039,00025153,00000000,00000000,00000000,00000140,00000464,00000293,00000048,00002621,00001029,00000807,00000000,00000797,00000000,00000000,00000000,00001317,00000000,00000307,00000000,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00057443,00006457,00000353,00003165,00000126,00021649,00036714,00000000,00000000,00000000,00000190,00000544,00001258,00000230,00002798,00001115,00000735,00000000,00001159,00000000,00000000,00000000,00002052,00000000,00000252,00000000,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00003920,00001786,00000218,00000497,00000000,00001897,00001743,00000000,00000000,00000000,00000006,00000032,00000791,00000000,00000137,00000032,00000030,00000000,00000041,00000000,00000000,00000000,00000079,00000000,00000016,00000000,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00004209,00000437,00000050,00000139,00000002,00003287,00004038,00000000,00000000,00000000,00000007,00000018,00000021,00000009,00000410,00000131,00000111,00000000,00000158,00000000,00000000,00000000,00000247,00000000,00000013,00000000,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00005060,00000625,00000046,00000158,00000000,00003209,00003653,00000000,00000000,00000000,00000016,00000032,00000039,00000008,00000386,00000166,00000123,00000000,00000175,00000000,00000000,00000000,00000358,00000000,00000013,00000000,                                                                                                    
R475,GRAND AVENUE DEPOT            ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001593,00000000,                                                                                                    
R476,GUNHILL DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006233,00000000,                                                                                                    
R477,YUKON DEPOT                   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001427,00000000,                                                                                                    
R478,CASTLETON DEPOT               ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001980,00000000,                                                                                                    
R479,QUEENS VILLAGE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006110,00000000,                                                                                                    
R480,CASEY STENGEL DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002151,00000000,                                                                                                    
R481,JAMAICA DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004860,00000000,                                                                                                    
R482,FRESH POND DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002643,00000000,                                                                                                    
R483,EAST NEW YORK DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003395,00000000,                                                                                                    
R485,FLATBUSH DEPOT                ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002783,00000000,                                                                                                    
R486,ULMER PARK DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004354,00000000,                                                                                                    
R487,KINGSBRIDGE DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00008124,00000000,                                                                                                    
R488,JACKIE GLEASON DEPOT(2)       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004008,00000000,                                                                                                    
R489,MOTHER CLARA HALE DEPOT       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000252,00000000,                                                                                                    
R492,MANHATTANVILLE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001233,00000000,                                                                                                    
R493,CHARLESTON DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000330,00000000,                                                                                                    
R494,WEST FARMS DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006992,00000000,                                                                                                    
R495,MICHAEL J. QUILL DEPOT        ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001201,00000000,                                                                                                    
R496,TUSKEGEE AIRMEN DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001030,00000000,                                                                                                    
R515,MTABC - LA GUARDIA DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002245,00000000,                                                                                                    
R516,MTABC - COLLEGE POINT DEPOT   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000024,00000000,                                                                                                    
R517,MTABC - JFK DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002851,00000000,                                                                                                    
R518,MTABC - FAR ROCKAWAY DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000941,00000000,                                                                                                    
R519,MTABC - SPRING CREEK DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000884,00000000,                                                                                                    
R520,MTABC - BAISLEY DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001719,00000000,                                                                                                    
R521,MTABC - EASTCHESTER DEPOT     ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000003,00000000,                                                                                                    
R523,MITCHELL FIELD BUS DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000999,00000000,                                                                                                    
R530,WESTCHESTER CMF YONKERS DEPOT ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001231,00000000,                                                                                                    
R531,WESTCHESTER VALHALLA DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000104,00000000,                                                                                                    
R533,MTABC - COLLEGE POINT DEPOT2* ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002873,00000000,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00020547,00000256,00000000,00000000,00000002,00000000,00000000,00000000,00000000,00000000,00000000,00000157,00000000,00000000,00000000,00000351,00000000,00000000,00017163,00007389,00001600,00000050,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00042594,00000303,00000000,00000000,00000093,00000000,00000000,00000000,00000000,00000000,00000000,00000471,00000000,00000000,00000000,00000997,00000000,00000000,00052110,00023390,00005573,00001041,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00124051,00000000,00000000,00000000,00000071,00000000,00000000,00000000,00000000,00000000,00000000,00001172,00000000,00000000,00000000,00000000,00000000,00002743,00001361,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00083797,00000000,00000000,00000000,00000121,00000000,00000000,00000000,00000000,00000000,00000000,00000780,00000000,00000000,00000000,00000000,00000000,00005433,00001060,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00019765,00000000,00000000,00000000,00000009,00000000,00000000,00000000,00000000,00000000,00000000,00000257,00000000,00000000,00000000,00000000,00000000,00000255,00000266,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R543,PA-PATH EXCHANGE PLACE        ,00031779,00000000,00000000,00000000,00000046,00000000,00000000,00000000,00000000,00000000,00000000,00000277,00000000,00000000,00000000,00000000,00000000,00000795,00000355,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R544,PA-PATH HARRISON              ,00017477,00000000,00000000,00000000,00000001,00000000,00000000,00000000,00000000,00000000,00000000,00000165,00000000,00000000,00000000,00000000,00000000,00001406,00000131,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R545,PA-PATH 14TH STREET           ,00024334,00000000,00000000,00000000,00000009,00000000,00000000,00000000,00000000,00000000,00000000,00000227,00000000,00000000,00000000,00000000,00000000,00000687,00000309,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R546,PA-PATH PAVONIA/NEWPORT       ,00035194,00000000,00000000,00000000,00000070,00000000,00000000,00000000,00000000,00000000,00000000,00000424,00000000,00000000,00000000,00000000,00000000,00002307,00000587,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
