     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/03/2017-06/09/2017,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00016095,00000495,00000075,00000228,00000003,00013848,00016737,00000000,00000000,00000000,00000005,00000167,00000243,00000001,00001986,00000248,00000346,00000000,00000403,00000000,00000000,00000000,00001862,00000000,00000053,00000000,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00010056,00000474,00000076,00000227,00000004,00007177,00006778,00000000,00000000,00000000,00000018,00000091,00000273,00000002,00000584,00000191,00000141,00000000,00000142,00000000,00000000,00000000,00001525,00000000,00000038,00000000,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00005015,00000461,00000036,00000154,00000000,00001951,00003294,00000000,00000000,00000000,00000002,00000052,00000135,00000000,00000281,00000087,00000047,00000000,00000018,00000000,00000000,00000000,00000828,00000000,00000070,00000000,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00029896,00002750,00000206,00000586,00000153,00014675,00022493,00000000,00000000,00000000,00000190,00000464,00000591,00000126,00002422,00000924,00000765,00000000,00000532,00000000,00000000,00000000,00001009,00000000,00000011,00000000,                                                                                                    
R273,145TH STREET-BROADWAY         ,00016126,00001444,00000304,00000522,00000013,00019837,00017508,00000000,00000000,00000000,00000016,00000077,00000732,00000002,00001379,00000163,00000376,00000000,00000249,00000000,00000000,00000000,00002429,00000000,00000025,00000000,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00015702,00001814,00000279,00000361,00000008,00014913,00011648,00000000,00000000,00000000,00000015,00000080,00000813,00000003,00001367,00000084,00000178,00000000,00000195,00000000,00000000,00000000,00004564,00000000,00000018,00000000,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00011633,00000613,00000076,00000154,00000000,00012563,00004558,00000000,00000000,00000000,00000011,00000035,00000419,00000007,00000473,00000057,00000035,00000000,00000041,00000000,00000000,00000000,00002862,00000000,00000009,00000000,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00036150,00001707,00000126,00000396,00000071,00013867,00035004,00000000,00000000,00000000,00000060,00000591,00000344,00000079,00004690,00001549,00001063,00000000,00000567,00000000,00000000,00000000,00002993,00000000,00000031,00000000,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00007289,00000594,00000135,00000160,00000003,00005200,00006304,00000000,00000000,00000000,00000000,00000064,00000174,00000002,00000816,00000106,00000145,00000000,00000051,00000000,00000000,00000000,00002356,00000000,00000021,00000000,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00008833,00000378,00000049,00000087,00000008,00005312,00007316,00000000,00000000,00000000,00000014,00000115,00000162,00000004,00000794,00000185,00000223,00000000,00000126,00000000,00000000,00000000,00001001,00000000,00000016,00000000,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00017551,00000424,00000094,00000152,00000006,00013122,00015473,00000000,00000000,00000000,00000011,00000122,00000134,00000003,00001304,00000233,00000337,00000000,00000338,00000000,00000000,00000000,00001530,00000000,00000048,00000000,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00008936,00001224,00000095,00000245,00000002,00005470,00010586,00000000,00000000,00000000,00000009,00000112,00000257,00000009,00001195,00000197,00000338,00000000,00000159,00000000,00000000,00000000,00001474,00000000,00000010,00000000,                                                                                                    
R281,72ND STREET-CENTRAL PK WEST   ,00023806,00002287,00000084,00000344,00000033,00011762,00014058,00000000,00000000,00000000,00000036,00000368,00000424,00000051,00001576,00000824,00000499,00000000,00000710,00000000,00000000,00000000,00001155,00000000,00000009,00000000,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00031379,00001260,00000095,00000278,00000131,00012528,00019812,00000000,00000000,00000000,00000073,00000526,00000242,00000179,00002691,00001001,00000599,00000000,00000673,00000000,00000000,00000000,00002081,00000000,00000010,00000000,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00010981,00000573,00000078,00000146,00000010,00006860,00007953,00000000,00000000,00000000,00000006,00000125,00000171,00000003,00000994,00000235,00000240,00000000,00000260,00000000,00000000,00000000,00002321,00000000,00000027,00000000,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00014950,00000676,00000087,00000172,00000004,00007582,00013507,00000000,00000000,00000000,00000014,00000166,00000165,00000004,00001949,00000410,00000341,00000000,00000316,00000000,00000000,00000000,00001568,00000000,00000011,00000000,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00011475,00000821,00000158,00000246,00000003,00007098,00002965,00000000,00000000,00000000,00000011,00000029,00000539,00000000,00000285,00000050,00000020,00000000,00000123,00000000,00000000,00000000,00001889,00000000,00000030,00000000,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00011009,00000374,00000074,00000080,00000002,00009365,00009619,00000000,00000000,00000000,00000010,00000084,00000309,00000000,00000882,00000118,00000148,00000000,00000201,00000000,00000000,00000000,00001630,00000000,00000056,00000000,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00010869,00000309,00000047,00000080,00000005,00006560,00009643,00000000,00000000,00000000,00000004,00000116,00000184,00000001,00000938,00000204,00000171,00000000,00000224,00000000,00000000,00000000,00001463,00000000,00000013,00000000,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00027093,00002428,00000118,00000374,00000017,00008538,00023008,00000000,00000000,00000000,00000021,00000506,00000299,00000014,00003312,00001111,00000767,00000000,00000366,00000000,00000000,00000000,00005488,00000000,00000022,00000000,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00012233,00001228,00000084,00000249,00000001,00004551,00012668,00000000,00000000,00000000,00000005,00000308,00000164,00000010,00001572,00000481,00000396,00000000,00000148,00000000,00000000,00000000,00002791,00000000,00000007,00000000,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00035805,00002615,00000244,00000439,00000343,00011680,00024121,00000000,00000000,00000000,00000208,00000495,00000292,00000480,00002596,00001367,00000685,00000000,00000465,00000000,00000000,00000000,00001988,00000000,00000011,00000000,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00024140,00001381,00000119,00000384,00000049,00013169,00015621,00000000,00000000,00000000,00000064,00000244,00000379,00000051,00001901,00000358,00000238,00000000,00000212,00000000,00000000,00000000,00008645,00000000,00001970,00000000,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00007465,00000365,00000045,00000052,00000000,00003874,00002619,00000000,00000000,00000000,00000008,00000075,00000107,00000007,00000384,00000052,00000035,00000000,00000022,00000000,00000000,00000000,00003682,00000000,00000005,00000000,                                                                                                    
R293,34TH STREET - PENN STATION    ,00176144,00008685,00000655,00001337,00005412,00037149,00053932,00000000,00000000,00000000,00000512,00001758,00002915,00006737,00005900,00005590,00001431,00000000,00002750,00000000,00000000,00000000,00003683,00000000,00000038,00000000,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00017326,00000321,00000054,00000133,00000011,00012866,00015802,00000000,00000000,00000000,00000021,00000146,00000274,00000008,00001290,00000245,00000337,00000000,00000497,00000000,00000000,00000000,00001584,00000000,00000054,00000000,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00008529,00000324,00000050,00000053,00000001,00009374,00007369,00000000,00000000,00000000,00000005,00000066,00000275,00000000,00000742,00000047,00000127,00000000,00000138,00000000,00000000,00000000,00001382,00000000,00000028,00000000,                                                                                                    
R296,163RD ST & AMSTERDAM AVE      ,00008140,00000615,00000087,00000211,00000004,00008819,00006865,00000000,00000000,00000000,00000008,00000027,00000366,00000001,00000572,00000056,00000132,00000000,00000108,00000000,00000000,00000000,00001615,00000000,00000015,00000000,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00012007,00000625,00000184,00000237,00000005,00009870,00011679,00000000,00000000,00000000,00000011,00000084,00000385,00000000,00001431,00000229,00000263,00000000,00000302,00000000,00000000,00000000,00001599,00000000,00000034,00000000,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00012274,00001158,00000164,00000458,00000006,00008573,00012754,00000000,00000000,00000000,00000012,00000161,00000351,00000002,00000873,00000176,00000144,00000000,00000098,00000000,00000000,00000000,00001333,00000000,00000039,00000000,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00007941,00000528,00000065,00000257,00000008,00007413,00007924,00000000,00000000,00000000,00000000,00000051,00000198,00000000,00000668,00000101,00000087,00000000,00000119,00000000,00000000,00000000,00001609,00000000,00000055,00000000,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00041897,00002502,00000248,00000674,00000065,00021228,00030380,00000000,00000000,00000000,00000051,00000555,00000584,00000030,00003444,00000935,00000646,00000000,00001008,00000000,00000000,00000000,00003198,00000000,00000035,00000000,                                                                                                    
R301,YORK STREET-JAY STREET        ,00024932,00000752,00000076,00000248,00000037,00013171,00019339,00000000,00000000,00000000,00000033,00000401,00000223,00000022,00002244,00000772,00000532,00000000,00000650,00000000,00000000,00000000,00001202,00000000,00000015,00000000,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00039835,00002520,00000141,00000405,00000117,00015507,00023641,00000000,00000000,00000000,00000144,00000756,00000482,00000085,00003513,00001589,00000638,00000000,00000674,00000000,00000000,00000000,00000597,00000000,00000016,00000000,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00016295,00001769,00000355,00001023,00000026,00016999,00014951,00000000,00000000,00000000,00000021,00000199,00000998,00000011,00001304,00000240,00000147,00000000,00000360,00000000,00000000,00000000,00001898,00000000,00000069,00000000,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00024089,00001317,00000077,00000247,00000188,00007991,00013535,00000000,00000000,00000000,00000822,00000475,00000247,00000331,00001770,00000773,00000416,00000000,00000493,00000000,00000000,00000000,00001491,00000000,00000002,00000000,                                                                                                    
R306,238TH STREET-BROADWAY         ,00010611,00000752,00000084,00000193,00000005,00005611,00006511,00000000,00000000,00000000,00000029,00000108,00000260,00000000,00000769,00000250,00000094,00000000,00000105,00000000,00000000,00000000,00001236,00000000,00000004,00000000,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00008262,00000297,00000064,00000108,00000011,00005332,00003539,00000000,00000000,00000000,00000023,00000037,00000290,00000001,00000451,00000072,00000078,00000000,00000027,00000000,00000000,00000000,00000905,00000000,00000009,00000000,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00011344,00000736,00000146,00000237,00000008,00010883,00004882,00000000,00000000,00000000,00000007,00000044,00000420,00000010,00000517,00000042,00000073,00000000,00000071,00000000,00000000,00000000,00002321,00000000,00000007,00000000,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00011797,00000627,00000170,00000210,00000002,00013829,00005523,00000000,00000000,00000000,00000004,00000057,00000387,00000002,00000604,00000038,00000061,00000000,00000046,00000000,00000000,00000000,00003569,00000000,00000018,00000000,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00027254,00000967,00000107,00000431,00000015,00025723,00011944,00000000,00000000,00000000,00000019,00000121,00000488,00000001,00000552,00000113,00000095,00000000,00000157,00000000,00000000,00000000,00004478,00000000,00000069,00000000,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00008175,00000728,00000050,00000564,00000001,00005724,00008649,00000000,00000000,00000000,00000020,00000069,00000184,00000005,00000524,00000135,00000080,00000000,00000281,00000000,00000000,00000000,00000696,00000000,00000013,00000000,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00006710,00000889,00000028,00000173,00000004,00002741,00003237,00000000,00000000,00000000,00000008,00000113,00000174,00000000,00000247,00000086,00000063,00000000,00000078,00000000,00000000,00000000,00001156,00000000,00000027,00000000,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00003784,00000169,00000046,00000030,00000000,00004160,00003370,00000000,00000000,00000000,00000001,00000015,00000123,00000000,00000339,00000017,00000070,00000000,00000045,00000000,00000000,00000000,00000837,00000000,00000021,00000000,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00009529,00000958,00000064,00000314,00000009,00006881,00008270,00000000,00000000,00000000,00000007,00000102,00000323,00000009,00000832,00000237,00000231,00000000,00000334,00000000,00000000,00000000,00001447,00000000,00000001,00000000,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00007396,00000731,00000138,00000280,00000009,00007483,00003657,00000000,00000000,00000000,00000003,00000031,00000383,00000000,00000392,00000005,00000045,00000000,00000056,00000000,00000000,00000000,00002207,00000000,00000025,00000000,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00006345,00000247,00000047,00000049,00000004,00004719,00003326,00000000,00000000,00000000,00000004,00000086,00000130,00000000,00000383,00000073,00000063,00000000,00000051,00000000,00000000,00000000,00000927,00000000,00000013,00000000,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00010656,00000584,00000050,00000110,00000006,00005153,00009008,00000000,00000000,00000000,00000002,00000119,00000078,00000006,00001003,00000270,00000259,00000000,00000184,00000000,00000000,00000000,00001351,00000000,00000006,00000000,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00009345,00000382,00000087,00000105,00000019,00007363,00009716,00000000,00000000,00000000,00000002,00000101,00000091,00000021,00000863,00000238,00000261,00000000,00000198,00000000,00000000,00000000,00006362,00000000,00000044,00000000,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00045238,00003924,00000258,00000629,00000090,00019055,00033880,00000000,00000000,00000000,00000104,00000883,00000540,00000092,00003429,00001607,00000773,00000000,00000601,00000000,00000000,00000000,00001963,00000000,00000025,00000000,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00015460,00000587,00000052,00000145,00000147,00005638,00009263,00000000,00000000,00000000,00000066,00000189,00000168,00000149,00001231,00000550,00000339,00000000,00000245,00000000,00000000,00000000,00000834,00000000,00000006,00000000,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00020412,00001705,00000097,00000268,00000139,00007739,00013776,00000000,00000000,00000000,00000059,00000394,00000260,00000131,00001915,00000774,00000447,00000000,00000368,00000000,00000000,00000000,00001861,00000000,00000010,00000000,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00031719,00001350,00000082,00000231,00000107,00014761,00017861,00000000,00000000,00000000,00000072,00000315,00000300,00000123,00001910,00000766,00000449,00000000,00000747,00000000,00000000,00000000,00001026,00000000,00000013,00000000,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00016899,00001279,00000230,00000512,00000022,00014955,00015386,00000000,00000000,00000000,00000043,00000116,00000605,00000042,00001914,00000250,00000311,00000000,00000222,00000000,00000000,00000000,00003710,00000000,00000021,00000000,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00020475,00001649,00000376,00000753,00000022,00020130,00018540,00000000,00000000,00000000,00000032,00000149,00000840,00000028,00002225,00000313,00000362,00000000,00000229,00000000,00000000,00000000,00004417,00000000,00000050,00000000,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00004115,00000202,00000024,00000040,00000000,00003882,00001585,00000000,00000000,00000000,00000008,00000017,00000092,00000000,00000197,00000022,00000003,00000000,00000010,00000000,00000000,00000000,00001279,00000000,00000010,00000000,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00006455,00000403,00000057,00000096,00000004,00003922,00002859,00000000,00000000,00000000,00000017,00000072,00000198,00000000,00000332,00000088,00000041,00000000,00000019,00000000,00000000,00000000,00001220,00000000,00000010,00000000,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00012981,00001284,00000133,00000261,00000006,00008970,00013090,00000000,00000000,00000000,00000009,00000146,00000327,00000001,00001061,00000149,00000280,00000000,00000165,00000000,00000000,00000000,00001552,00000000,00000070,00000000,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00017498,00000635,00000059,00000117,00000033,00006372,00005353,00000000,00000000,00000000,00000021,00000217,00000216,00000019,00000738,00000406,00000132,00000000,00000218,00000000,00000000,00000000,00001163,00000000,00000021,00000000,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00006017,00000274,00000016,00000036,00000003,00001950,00002831,00000000,00000000,00000000,00000019,00000094,00000068,00000000,00000456,00000077,00000037,00000000,00000018,00000000,00000000,00000000,00000887,00000000,00000004,00000000,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00015205,00000681,00000059,00000179,00000025,00008349,00013832,00000000,00000000,00000000,00000015,00000203,00000149,00000018,00001583,00000397,00000304,00000000,00000359,00000000,00000000,00000000,00001501,00000000,00000015,00000000,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00004387,00000416,00000072,00000170,00000001,00005012,00004562,00000000,00000000,00000000,00000006,00000017,00000174,00000002,00000414,00000040,00000091,00000000,00000051,00000000,00000000,00000000,00000995,00000000,00000006,00000000,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00009033,00000733,00000151,00000271,00000005,00007614,00008808,00000000,00000000,00000000,00000023,00000080,00000207,00000009,00001025,00000174,00000244,00000000,00000186,00000000,00000000,00000000,00003630,00000000,00000009,00000000,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00012695,00000825,00000201,00000353,00000007,00011151,00013225,00000000,00000000,00000000,00000013,00000130,00000346,00000008,00001418,00000239,00000401,00000000,00000224,00000000,00000000,00000000,00002510,00000000,00000014,00000000,                                                                                                    
R334,110TH STREET-8TH AVENUE       ,00015208,00001185,00000153,00000427,00000012,00010395,00015397,00000000,00000000,00000000,00000018,00000110,00000411,00000013,00001499,00000310,00000388,00000000,00000450,00000000,00000000,00000000,00002054,00000000,00000015,00000000,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00006427,00000415,00000058,00000105,00000000,00003506,00002404,00000000,00000000,00000000,00000002,00000053,00000184,00000000,00000265,00000077,00000033,00000000,00000129,00000000,00000000,00000000,00001071,00000000,00000015,00000000,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00005315,00000401,00000049,00000099,00000000,00003744,00001688,00000000,00000000,00000000,00000006,00000027,00000287,00000000,00000313,00000013,00000019,00000000,00000060,00000000,00000000,00000000,00001513,00000000,00000023,00000000,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001634,00000084,00000040,00000007,00000000,00001147,00000479,00000000,00000000,00000000,00000000,00000006,00000100,00000000,00000086,00000012,00000009,00000000,00000028,00000000,00000000,00000000,00000398,00000000,00000019,00000000,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00002439,00000160,00000038,00000033,00000000,00001372,00000708,00000000,00000000,00000000,00000003,00000017,00000098,00000000,00000136,00000011,00000000,00000000,00000038,00000000,00000000,00000000,00000604,00000000,00000009,00000000,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00009766,00000671,00000119,00000291,00000021,00006411,00006718,00000000,00000000,00000000,00000030,00000092,00000206,00000033,00000832,00000148,00000209,00000000,00000216,00000000,00000000,00000000,00001144,00000000,00000029,00000000,                                                                                                    
R340,65TH STREET-BROADWAY          ,00007370,00000561,00000026,00000175,00000000,00004612,00007209,00000000,00000000,00000000,00000001,00000061,00000164,00000003,00000396,00000057,00000095,00000000,00000096,00000000,00000000,00000000,00001112,00000000,00000030,00000000,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00007976,00001250,00000076,00000294,00000006,00002406,00007213,00000000,00000000,00000000,00000010,00000242,00000206,00000005,00000812,00000300,00000207,00000000,00000094,00000000,00000000,00000000,00000589,00000000,00000010,00000000,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00014063,00000785,00000097,00000231,00000014,00008077,00006406,00000000,00000000,00000000,00000010,00000109,00000312,00000010,00000514,00000139,00000115,00000000,00000190,00000000,00000000,00000000,00001425,00000000,00000052,00000000,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00015768,00001193,00000080,00000128,00000103,00004904,00008225,00000000,00000000,00000000,00000031,00000307,00000153,00000124,00000858,00000557,00000287,00000000,00000199,00000000,00000000,00000000,00000652,00000000,00000001,00000000,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00006000,00000654,00000159,00000279,00000008,00005780,00004927,00000000,00000000,00000000,00000015,00000043,00000314,00000000,00000722,00000057,00000056,00000000,00000031,00000000,00000000,00000000,00001620,00000000,00000010,00000000,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00006085,00000700,00000124,00000288,00000001,00006113,00005827,00000000,00000000,00000000,00000014,00000026,00000258,00000000,00000700,00000076,00000092,00000000,00000045,00000000,00000000,00000000,00002465,00000000,00000022,00000000,                                                                                                    
R346,COURT SQ                      ,00009542,00000566,00000068,00000171,00000112,00006822,00008297,00000000,00000000,00000000,00000021,00000109,00000134,00000141,00000763,00000306,00000243,00000000,00000156,00000000,00000000,00000000,00001437,00000000,00000081,00000000,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00009440,00000768,00000137,00000259,00000001,00008521,00007963,00000000,00000000,00000000,00000006,00000037,00000302,00000005,00000456,00000047,00000088,00000000,00000135,00000000,00000000,00000000,00001613,00000000,00000079,00000000,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00003846,00000110,00000043,00000043,00000017,00002934,00001416,00000000,00000000,00000000,00000002,00000023,00000088,00000025,00000243,00000030,00000008,00000000,00000051,00000000,00000000,00000000,00000946,00000000,00000013,00000000,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00008755,00000494,00000090,00000104,00000001,00007928,00003052,00000000,00000000,00000000,00000001,00000043,00000520,00000000,00000364,00000014,00000010,00000000,00000036,00000000,00000000,00000000,00003310,00000000,00000045,00000000,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00006206,00000410,00000119,00000078,00000005,00005734,00002462,00000000,00000000,00000000,00000002,00000051,00000343,00000000,00000360,00000015,00000054,00000000,00000025,00000000,00000000,00000000,00002372,00000000,00000026,00000000,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00005726,00000302,00000042,00000044,00000000,00003633,00003713,00000000,00000000,00000000,00000006,00000057,00000296,00000000,00000385,00000066,00000075,00000000,00000099,00000000,00000000,00000000,00000651,00000000,00000004,00000000,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00008645,00001025,00000083,00000748,00000000,00006506,00010103,00000000,00000000,00000000,00000004,00000065,00000267,00000000,00000723,00000116,00000089,00000000,00000107,00000000,00000000,00000000,00001785,00000000,00000036,00000000,                                                                                                    
R354,104TH STREET-LIBERTY AVENUE   ,00004979,00000217,00000021,00000072,00000001,00002181,00002077,00000000,00000000,00000000,00000000,00000119,00000101,00000001,00000189,00000044,00000055,00000000,00000032,00000000,00000000,00000000,00000766,00000000,00000002,00000000,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00006228,00000304,00000017,00000080,00000000,00002480,00003052,00000000,00000000,00000000,00000002,00000128,00000116,00000001,00000204,00000055,00000054,00000000,00000021,00000000,00000000,00000000,00000512,00000000,00000009,00000000,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00017090,00000765,00000159,00000232,00000009,00010121,00007827,00000000,00000000,00000000,00000000,00000298,00000451,00000002,00000701,00000169,00000171,00000000,00000107,00000000,00000000,00000000,00001452,00000000,00000031,00000000,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00003338,00000178,00000018,00000032,00000000,00000943,00000746,00000000,00000000,00000000,00000003,00000032,00000153,00000000,00000098,00000065,00000019,00000000,00000030,00000000,00000000,00000000,00000261,00000000,00000000,00000000,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00005265,00000245,00000049,00000050,00000000,00002428,00001493,00000000,00000000,00000000,00000002,00000073,00000147,00000000,00000231,00000029,00000032,00000000,00000092,00000000,00000000,00000000,00001646,00000000,00000010,00000000,                                                                                                    
R359,COURT SQ-23 ST                ,00038702,00001931,00000222,00000619,00000101,00019037,00032736,00000000,00000000,00000000,00000148,00000598,00000339,00000196,00003574,00001336,00000904,00000000,00000720,00000000,00000000,00000000,00003530,00000000,00001153,00000000,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00003567,00000131,00000012,00000024,00000004,00002989,00003439,00000000,00000000,00000000,00000000,00000028,00000048,00000001,00000390,00000054,00000075,00000000,00000049,00000000,00000000,00000000,00000154,00000000,00000004,00000000,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00017172,00001323,00000242,00000447,00000018,00017117,00010467,00000000,00000000,00000000,00000049,00000110,00000643,00000001,00001505,00000142,00000161,00000000,00000084,00000000,00000000,00000000,00003766,00000000,00000023,00000000,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00011896,00000817,00000144,00000241,00000003,00010487,00004783,00000000,00000000,00000000,00000032,00000046,00000587,00000000,00000615,00000076,00000071,00000000,00000066,00000000,00000000,00000000,00002073,00000000,00000017,00000000,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00008093,00000515,00000118,00000164,00000002,00006621,00002886,00000000,00000000,00000000,00000028,00000078,00000385,00000000,00000332,00000041,00000030,00000000,00000034,00000000,00000000,00000000,00001760,00000000,00000005,00000000,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00012267,00000890,00000282,00000393,00000005,00014949,00006199,00000000,00000000,00000000,00000029,00000055,00000623,00000001,00000884,00000032,00000072,00000000,00000048,00000000,00000000,00000000,00004770,00000000,00000025,00000000,                                                                                                    
R365,219TH ST-WHITE PLAINS ROAD    ,00008246,00000480,00000111,00000121,00000002,00006500,00002935,00000000,00000000,00000000,00000011,00000041,00000330,00000000,00000342,00000026,00000075,00000000,00000036,00000000,00000000,00000000,00002133,00000000,00000005,00000000,                                                                                                    
R366,225TH ST-WHITE PLAINS ROAD    ,00010184,00000479,00000103,00000111,00000007,00008384,00003198,00000000,00000000,00000000,00000021,00000059,00000429,00000003,00000413,00000044,00000033,00000000,00000021,00000000,00000000,00000000,00003078,00000000,00000024,00000000,                                                                                                    
R367,233RD ST-WHITE PLAINS ROAD    ,00011056,00000881,00000200,00000234,00000009,00009391,00004351,00000000,00000000,00000000,00000018,00000108,00000503,00000003,00000566,00000030,00000050,00000000,00000036,00000000,00000000,00000000,00002289,00000000,00000010,00000000,                                                                                                    
R368,9TH AVENUE-39TH STREET        ,00010079,00000544,00000053,00000338,00000011,00005028,00008782,00000000,00000000,00000000,00000006,00000116,00000261,00000009,00000440,00000111,00000121,00000000,00000043,00000000,00000000,00000000,00002147,00000000,00000041,00000000,                                                                                                    
R369,FORT HAMILTON PKWY-45TH ST    ,00009307,00000876,00000040,00000300,00000022,00004264,00005566,00000000,00000000,00000000,00000005,00000083,00000215,00000003,00000452,00000098,00000086,00000000,00000025,00000000,00000000,00000000,00002675,00000000,00000023,00000000,                                                                                                    
R370,71ST STREET-NEW UTRECHT AVE   ,00010968,00000849,00000040,00000402,00000001,00004227,00011276,00000000,00000000,00000000,00000006,00000162,00000193,00000005,00000547,00000163,00000067,00000000,00000030,00000000,00000000,00000000,00002285,00000000,00000055,00000000,                                                                                                    
