     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/28/2019-01/03/2020,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R253,174TH-175TH ST-GRAND CONCOU   ,00009046,00000551,00000088,00000116,00000002,00007316,00003963,00000005,00000031,00000255,00000006,00000377,00000060,00000064,00000000,00000067,00000000,00000000,00000000,00001133,00000000,00000014,00000000,00000349,00000241,00000191,                                                                                                    
R254,GRAND AVE-QUEENS BOULEVARD    ,00025094,00002264,00000306,00001081,00000003,00018722,00027019,00000013,00000206,00000689,00000006,00001559,00000365,00000396,00000000,00000308,00000000,00000000,00000000,00003174,00000000,00000202,00000000,00000292,00000207,00000348,                                                                                                    
R255,VAN WYCK BLVD-MAIN STREET     ,00008735,00000924,00000081,00000244,00000002,00003681,00005444,00000003,00000052,00000235,00000004,00000529,00000170,00000095,00000000,00000155,00000000,00000000,00000000,00000892,00000000,00000022,00000000,00000085,00000045,00000071,                                                                                                    
R256,NASSAU AVE-MANHATTAN AVE      ,00018801,00000756,00000084,00000351,00000008,00010449,00011507,00000003,00000110,00000192,00000004,00001406,00000347,00000296,00000000,00000567,00000000,00000000,00000000,00000786,00000000,00000043,00000000,00000072,00000047,00000053,                                                                                                    
R257,EAST BROADWAY-MADISON ST      ,00024712,00003302,00000183,00001394,00000011,00011169,00016223,00000023,00000177,00000761,00000017,00001700,00000490,00000284,00000000,00000591,00000000,00000000,00000000,00002888,00000002,00000042,00000000,00000514,00000329,00000573,                                                                                                    
R258,4TH AVENUE-9TH STREET         ,00021305,00001517,00000156,00000475,00000005,00010205,00014335,00000010,00000230,00000371,00000002,00001983,00000579,00000474,00000000,00000468,00000000,00000000,00000000,00002550,00000000,00000062,00000000,00000191,00000137,00000184,                                                                                                    
R259,ROOSEVELT ISLAND              ,00011513,00001532,00000162,00000431,00000000,00007103,00011442,00000021,00000052,00000241,00000010,00001417,00000243,00000337,00000000,00000455,00000000,00000000,00000000,00000960,00000000,00000012,00000000,00000067,00000057,00000038,                                                                                                    
R260,181ST STREET-ST NICHOLAS AV   ,00017670,00001622,00000352,00000361,00000000,00015260,00007937,00000014,00000048,00000886,00000009,00000819,00000179,00000153,00000000,00000176,00000000,00000000,00000000,00001574,00000000,00000019,00000000,00000434,00000654,00000387,                                                                                                    
R261,40TH STREET-LOWERY STREET     ,00016720,00001445,00000151,00000401,00000001,00009273,00012100,00000004,00000103,00000520,00000008,00001426,00000228,00000324,00000000,00000277,00000000,00000000,00000000,00002110,00000000,00000073,00000000,00000114,00000075,00000137,                                                                                                    
R262,BEVERLEY ROAD -EAST 15TH ST   ,00006181,00000453,00000045,00000092,00000001,00003240,00003853,00000006,00000037,00000142,00000000,00000515,00000110,00000120,00000000,00000073,00000000,00000000,00000000,00000703,00000000,00000051,00000000,00000067,00000027,00000027,                                                                                                    
R263,AVENUE H-EAST 16TH STREET     ,00004614,00000493,00000035,00000205,00000002,00002494,00003336,00000005,00000039,00000122,00000000,00000253,00000086,00000067,00000000,00000041,00000000,00000000,00000000,00000916,00000000,00000044,00000000,00000073,00000027,00000072,                                                                                                    
R264,OCEAN PKWAY-BRIGHTON BCH AV   ,00005781,00000947,00000053,00000239,00000003,00001795,00002884,00000003,00000028,00000243,00000001,00000156,00000094,00000038,00000000,00000063,00000000,00000000,00000000,00000957,00000000,00000047,00000000,00000076,00000015,00000034,                                                                                                    
R265,MONTROSE AVENUE               ,00011342,00000388,00000027,00000124,00000002,00006951,00006932,00000002,00000061,00000293,00000003,00000961,00000151,00000180,00000000,00000272,00000000,00000000,00000000,00000960,00000000,00000024,00000000,00000154,00000069,00000078,                                                                                                    
R266,HALSEY STREET-WYCKOFF AVE     ,00013390,00000493,00000049,00000141,00000000,00008448,00007657,00000002,00000056,00000217,00000000,00000688,00000161,00000178,00000000,00000213,00000000,00000000,00000000,00001270,00000000,00000034,00000000,00000190,00000138,00000137,                                                                                                    
R267,46TH STREET-BROADWAY          ,00014847,00001044,00000139,00000319,00000004,00007881,00009953,00000003,00000113,00000363,00000012,00001114,00000261,00000257,00000000,00000243,00000000,00000000,00000000,00001351,00000000,00000054,00000000,00000172,00000103,00000088,                                                                                                    
R268,METROPOLITAN AVE-LORIMER ST   ,00025574,00000641,00000077,00000164,00000004,00016725,00017372,00000021,00000164,00000218,00000010,00002561,00000471,00000440,00000000,00000754,00000000,00000000,00000000,00001289,00000000,00000041,00000000,00000152,00000121,00000101,                                                                                                    
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00013668,00000467,00000054,00000134,00000001,00010757,00010103,00000007,00000112,00000190,00000000,00001279,00000241,00000263,00000000,00000405,00000000,00000000,00000000,00000899,00000000,00000035,00000000,00000184,00000136,00000088,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00007798,00000402,00000057,00000172,00000002,00004622,00003539,00000002,00000048,00000206,00000001,00000378,00000156,00000095,00000000,00000127,00000000,00000000,00000000,00000964,00000000,00000029,00000000,00000187,00000150,00000128,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00004427,00000364,00000041,00000174,00000001,00001907,00002715,00000002,00000025,00000153,00000001,00000188,00000059,00000036,00000000,00000023,00000000,00000000,00000000,00000518,00000000,00000043,00000000,00000063,00000037,00000079,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00024058,00001971,00000249,00000396,00000033,00014421,00011605,00000066,00000209,00000349,00000042,00001303,00000555,00000427,00000000,00000683,00000000,00000000,00000000,00000558,00000000,00000009,00000000,00000180,00000116,00000096,                                                                                                    
R273,145TH STREET-BROADWAY         ,00014041,00001173,00000271,00000386,00000001,00014410,00010755,00000011,00000047,00000596,00000010,00001041,00000225,00000374,00000000,00000247,00000000,00000000,00000000,00001186,00000000,00000019,00000000,00000206,00000282,00000155,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00012971,00001483,00000177,00000393,00000001,00010359,00007546,00000008,00000040,00000636,00000001,00000787,00000110,00000185,00000000,00000133,00000000,00000000,00000000,00001794,00000000,00000026,00000000,00000371,00000352,00000250,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00009544,00000533,00000070,00000113,00000000,00007967,00003151,00000009,00000033,00000314,00000000,00000333,00000153,00000136,00000000,00000072,00000000,00000000,00000000,00001961,00000000,00000014,00000000,00000389,00000309,00000179,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00021558,00000963,00000068,00000228,00000029,00007501,00015157,00000016,00000271,00000214,00000037,00002497,00000797,00000640,00000000,00000375,00000000,00000000,00000000,00001419,00000000,00000028,00000000,00000088,00000046,00000077,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00005706,00000360,00000098,00000120,00000001,00003500,00003398,00000008,00000036,00000149,00000000,00000464,00000059,00000068,00000000,00000065,00000000,00000000,00000000,00001007,00000000,00000020,00000000,00000077,00000064,00000034,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00005560,00000296,00000025,00000057,00000000,00003422,00003191,00000013,00000039,00000092,00000000,00000287,00000114,00000091,00000000,00000104,00000000,00000000,00000000,00000401,00000000,00000029,00000000,00000071,00000051,00000023,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00015490,00000348,00000032,00000124,00000002,00010584,00007936,00000012,00000057,00000162,00000000,00000802,00000195,00000212,00000000,00000425,00000000,00000000,00000000,00000829,00000000,00000040,00000000,00000127,00000101,00000080,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00007424,00001129,00000072,00000242,00000005,00004009,00006601,00000006,00000058,00000246,00000000,00000750,00000216,00000248,00000000,00000159,00000000,00000000,00000000,00000731,00000000,00000008,00000000,00000069,00000058,00000043,                                                                                                    
R281,72ND STREET-CENTRAL PK WEST   ,00022130,00001630,00000087,00000238,00000016,00014412,00008292,00000011,00000172,00000249,00000017,00001037,00000607,00000317,00000000,00000944,00000000,00000000,00000000,00000418,00000000,00000006,00000000,00000060,00000048,00000047,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00026043,00001032,00000094,00000201,00000024,00012517,00011444,00000038,00000234,00000127,00000043,00001743,00000748,00000480,00000000,00000824,00000000,00000000,00000000,00001143,00000000,00000017,00000000,00000100,00000082,00000055,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00009700,00000414,00000065,00000098,00000000,00005426,00005273,00000005,00000081,00000148,00000006,00000752,00000198,00000181,00000000,00000257,00000000,00000000,00000000,00001332,00000000,00000023,00000000,00000153,00000097,00000080,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00011473,00000513,00000073,00000135,00000001,00005784,00007708,00000015,00000095,00000131,00000000,00001195,00000267,00000294,00000000,00000357,00000000,00000000,00000000,00000657,00000000,00000017,00000000,00000086,00000078,00000068,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00009345,00000562,00000131,00000161,00000000,00004400,00001887,00000004,00000025,00000397,00000000,00000143,00000030,00000042,00000000,00000146,00000000,00000000,00000000,00000949,00000000,00000033,00000000,00000266,00000156,00000069,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00009894,00000331,00000031,00000063,00000000,00007340,00005715,00000001,00000035,00000211,00000000,00000724,00000099,00000150,00000000,00000235,00000000,00000000,00000000,00000940,00000000,00000035,00000000,00000257,00000136,00000117,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00009755,00000271,00000054,00000074,00000009,00005663,00005750,00000002,00000057,00000125,00000000,00000772,00000164,00000138,00000000,00000253,00000000,00000000,00000000,00000852,00000000,00000031,00000000,00000146,00000089,00000047,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00021702,00002133,00000101,00000411,00000004,00006312,00012849,00000016,00000280,00000301,00000005,00002111,00000836,00000477,00000000,00000398,00000000,00000000,00000000,00003221,00000000,00000016,00000000,00000121,00000060,00000072,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00009506,00001090,00000060,00000237,00000002,00003326,00007285,00000015,00000125,00000126,00000005,00001088,00000381,00000249,00000000,00000129,00000000,00000000,00000000,00001620,00000000,00000015,00000000,00000044,00000022,00000050,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00025219,00002027,00000167,00000354,00000068,00010527,00010529,00000078,00000158,00000235,00000155,00001309,00000738,00000422,00000000,00000505,00000000,00000000,00000000,00000936,00000000,00000008,00000000,00000147,00000103,00000083,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00010483,00000651,00000060,00000250,00000010,00004669,00005567,00000027,00000065,00000206,00000022,00000479,00000190,00000193,00000000,00000093,00000000,00000000,00000000,00003560,00000000,00000318,00000000,00000132,00000054,00000111,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00006597,00000341,00000043,00000057,00000007,00003255,00001853,00000008,00000047,00000190,00000000,00000288,00000036,00000039,00000000,00000033,00000000,00000000,00000000,00001292,00000000,00000007,00000000,00000168,00000146,00000082,                                                                                                    
R293,34TH STREET - PENN STATION    ,00136392,00006912,00000556,00001056,00001142,00034911,00031924,00000154,00000832,00002302,00002467,00004269,00004029,00001070,00000000,00003010,00000000,00000000,00000000,00002224,00000000,00000052,00000000,00000616,00000432,00000317,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00013431,00000253,00000047,00000126,00000003,00008873,00007412,00000007,00000068,00000178,00000004,00000805,00000159,00000219,00000000,00000367,00000000,00000000,00000000,00000503,00000000,00000028,00000000,00000097,00000068,00000061,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00007191,00000261,00000026,00000041,00000001,00006526,00004248,00000003,00000027,00000190,00000002,00000400,00000047,00000124,00000000,00000179,00000000,00000000,00000000,00000817,00000000,00000035,00000000,00000155,00000097,00000082,                                                                                                    
R296,163RD ST & AMSTERDAM AVE      ,00007184,00000511,00000104,00000115,00000000,00007018,00004671,00000004,00000020,00000259,00000000,00000444,00000073,00000090,00000000,00000113,00000000,00000000,00000000,00000807,00000000,00000009,00000000,00000156,00000129,00000091,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00009793,00000490,00000160,00000153,00000000,00007574,00006777,00000003,00000044,00000254,00000001,00000930,00000160,00000174,00000000,00000263,00000000,00000000,00000000,00000903,00000000,00000036,00000000,00000167,00000133,00000110,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00009565,00000892,00000109,00000374,00000003,00006697,00008365,00000003,00000092,00000279,00000004,00000640,00000196,00000144,00000000,00000095,00000000,00000000,00000000,00001002,00000000,00000050,00000000,00000130,00000071,00000110,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00006098,00000395,00000052,00000239,00000000,00006527,00006088,00000002,00000032,00000136,00000003,00000567,00000096,00000067,00000000,00000112,00000000,00000000,00000000,00000705,00000000,00000023,00000000,00000127,00000123,00000102,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00041257,00001907,00000191,00000607,00000019,00021459,00017151,00000020,00000315,00000507,00000023,00002284,00000828,00000543,00000000,00001427,00000000,00000000,00000000,00001443,00000000,00000064,00000000,00000298,00000143,00000256,                                                                                                    
R301,YORK STREET-JAY STREET        ,00026188,00000548,00000049,00000240,00000010,00018296,00010404,00000014,00000189,00000196,00000014,00001289,00000579,00000318,00000000,00001216,00000000,00000000,00000000,00000682,00000000,00000022,00000000,00000156,00000107,00000169,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00043033,00002290,00000119,00000495,00000040,00023530,00015914,00000082,00000420,00000467,00000038,00002504,00001203,00000553,00000000,00001338,00000000,00000000,00000000,00000486,00000000,00000027,00000000,00000127,00000110,00000144,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00016115,00001275,00000257,00000763,00000006,00019984,00009340,00000004,00000059,00000804,00000003,00000824,00000143,00000123,00000000,00000691,00000000,00000000,00000000,00001159,00000000,00000067,00000000,00000331,00000376,00000321,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00016000,00000779,00000033,00000156,00000036,00009567,00005441,00000277,00000165,00000105,00000135,00000773,00000440,00000212,00000000,00000489,00000000,00000000,00000000,00000472,00000000,00000003,00000000,00000047,00000030,00000020,                                                                                                    
R305,WTC-CORTLANDT ST              ,00045522,00000910,00000085,00000147,00000124,00020976,00006954,00000037,00000334,00000270,00000209,00001161,00000833,00000282,00000000,00001340,00000000,00000000,00000000,00000361,00000000,00000005,00000000,00000072,00000042,00000034,                                                                                                    
R306,238TH STREET-BROADWAY         ,00008375,00000588,00000076,00000160,00000008,00003904,00004003,00000021,00000035,00000178,00000002,00000602,00000179,00000083,00000000,00000078,00000000,00000000,00000000,00000766,00000000,00000005,00000000,00000138,00000108,00000103,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00004220,00000166,00000060,00000054,00000003,00002433,00001737,00000005,00000014,00000174,00000000,00000228,00000027,00000070,00000000,00000017,00000000,00000000,00000000,00000223,00000000,00000004,00000000,00000115,00000072,00000029,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00008626,00000571,00000115,00000161,00000001,00006427,00002886,00000006,00000013,00000386,00000000,00000420,00000031,00000084,00000000,00000052,00000000,00000000,00000000,00001093,00000000,00000008,00000000,00000332,00000290,00000142,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00008883,00000474,00000155,00000138,00000002,00007564,00003491,00000006,00000021,00000371,00000003,00000383,00000044,00000055,00000000,00000062,00000000,00000000,00000000,00001668,00000000,00000007,00000000,00000334,00000292,00000183,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00023482,00000636,00000060,00000340,00000002,00021596,00008042,00000004,00000074,00000398,00000001,00000298,00000106,00000110,00000000,00000166,00000000,00000000,00000000,00002723,00000000,00000118,00000000,00000193,00000118,00000138,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00008905,00000668,00000050,00000534,00000002,00007106,00005802,00000008,00000028,00000132,00000002,00000345,00000114,00000118,00000000,00000454,00000000,00000000,00000000,00000381,00000000,00000009,00000000,00000092,00000037,00000129,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00004895,00000603,00000037,00000160,00000002,00001817,00002118,00000003,00000053,00000090,00000000,00000143,00000094,00000046,00000000,00000093,00000000,00000000,00000000,00000507,00000000,00000052,00000000,00000075,00000023,00000039,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00003262,00000146,00000031,00000020,00000000,00003115,00001774,00000000,00000016,00000076,00000000,00000219,00000030,00000034,00000000,00000056,00000000,00000000,00000000,00000449,00000000,00000004,00000000,00000054,00000037,00000011,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00008040,00000908,00000060,00000183,00000005,00005349,00004877,00000007,00000059,00000307,00000011,00000566,00000204,00000090,00000000,00000295,00000000,00000000,00000000,00000690,00000000,00000004,00000000,00000146,00000098,00000104,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00006032,00000651,00000083,00000179,00000000,00004838,00002518,00000003,00000021,00000460,00000000,00000230,00000020,00000030,00000000,00000051,00000000,00000000,00000000,00001254,00000000,00000038,00000000,00000341,00000369,00000224,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00004238,00000182,00000030,00000044,00000000,00002909,00001765,00000001,00000014,00000043,00000000,00000214,00000049,00000032,00000000,00000065,00000000,00000000,00000000,00000473,00000000,00000022,00000000,00000150,00000062,00000059,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00008181,00000448,00000045,00000128,00000002,00003928,00005362,00000002,00000076,00000081,00000000,00000799,00000220,00000218,00000000,00000224,00000000,00000000,00000000,00000655,00000000,00000020,00000000,00000048,00000030,00000037,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00008880,00000356,00000063,00000095,00000006,00006285,00006756,00000000,00000066,00000089,00000009,00000833,00000241,00000212,00000000,00000231,00000000,00000000,00000000,00002943,00000000,00000028,00000000,00000102,00000080,00000085,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00034217,00003101,00000189,00000515,00000029,00015229,00019847,00000062,00000363,00000419,00000047,00002246,00001216,00000563,00000000,00000565,00000000,00000000,00000000,00000839,00000000,00000056,00000000,00000166,00000140,00000174,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00010975,00000439,00000037,00000089,00000015,00005856,00004120,00000030,00000132,00000069,00000043,00000773,00000315,00000194,00000000,00000324,00000000,00000000,00000000,00000346,00000000,00000005,00000000,00000044,00000037,00000023,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00013833,00001372,00000096,00000198,00000028,00006305,00006543,00000031,00000154,00000162,00000038,00001143,00000476,00000281,00000000,00000364,00000000,00000000,00000000,00000828,00000000,00000005,00000000,00000062,00000066,00000052,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00027915,00001027,00000085,00000207,00000030,00017050,00009885,00000048,00000208,00000220,00000050,00001284,00000565,00000310,00000000,00000915,00000000,00000000,00000000,00000656,00000000,00000019,00000000,00000117,00000100,00000110,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00009714,00000777,00000151,00000306,00000005,00006799,00006431,00000025,00000043,00000350,00000013,00000776,00000195,00000191,00000000,00000181,00000000,00000000,00000000,00001582,00000000,00000007,00000000,00000263,00000268,00000154,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00011993,00001087,00000222,00000404,00000005,00009334,00008207,00000025,00000048,00000546,00000016,00001131,00000242,00000263,00000000,00000217,00000000,00000000,00000000,00001951,00000002,00000007,00000000,00000233,00000322,00000241,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00003272,00000150,00000033,00000049,00000000,00002532,00001094,00000002,00000009,00000098,00000002,00000110,00000017,00000005,00000000,00000006,00000000,00000000,00000000,00000554,00000000,00000011,00000000,00000111,00000120,00000046,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00004893,00000318,00000035,00000065,00000000,00002680,00001781,00000002,00000033,00000139,00000001,00000183,00000058,00000006,00000000,00000030,00000000,00000000,00000000,00000682,00000000,00000023,00000000,00000100,00000077,00000045,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00010261,00001038,00000134,00000231,00000002,00006802,00008384,00000004,00000078,00000302,00000017,00000706,00000141,00000218,00000000,00000151,00000000,00000000,00000000,00000970,00000000,00000069,00000000,00000071,00000038,00000078,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00006903,00000268,00000015,00000047,00000003,00002726,00001876,00000001,00000061,00000065,00000001,00000218,00000149,00000069,00000000,00000098,00000000,00000000,00000000,00000439,00000000,00000020,00000000,00000078,00000051,00000040,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00005175,00000233,00000012,00000026,00000000,00001446,00001779,00000001,00000036,00000092,00000000,00000309,00000057,00000038,00000000,00000019,00000000,00000000,00000000,00000420,00000000,00000006,00000000,00000066,00000037,00000043,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00010917,00000409,00000032,00000147,00000006,00005825,00006440,00000009,00000080,00000104,00000003,00000986,00000236,00000161,00000000,00000302,00000000,00000000,00000000,00000550,00000000,00000023,00000000,00000051,00000046,00000057,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00004148,00000350,00000075,00000184,00000001,00003985,00003071,00000002,00000006,00000184,00000003,00000326,00000027,00000110,00000000,00000087,00000000,00000000,00000000,00000451,00000000,00000001,00000000,00000091,00000091,00000080,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00008081,00000574,00000102,00000193,00000002,00007328,00006012,00000009,00000027,00000155,00000002,00000779,00000154,00000193,00000000,00000226,00000000,00000000,00000000,00001448,00000000,00000010,00000000,00000171,00000140,00000118,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00012406,00000774,00000189,00000260,00000005,00009868,00008393,00000014,00000070,00000268,00000002,00001054,00000254,00000254,00000000,00000331,00000000,00000000,00000000,00001260,00000000,00000011,00000000,00000182,00000217,00000219,                                                                                                    
R334,110TH STREET-8TH AVENUE       ,00013193,00000977,00000121,00000354,00000008,00009091,00009326,00000006,00000084,00000271,00000008,00001055,00000390,00000296,00000000,00000458,00000000,00000000,00000000,00001003,00000000,00000005,00000000,00000138,00000182,00000131,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00004821,00000352,00000039,00000060,00000000,00002009,00001275,00000010,00000023,00000220,00000000,00000161,00000057,00000052,00000000,00000122,00000000,00000000,00000000,00000537,00000000,00000013,00000000,00000101,00000048,00000045,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00004116,00000308,00000049,00000033,00000000,00002181,00001044,00000002,00000006,00000160,00000000,00000162,00000024,00000019,00000000,00000088,00000000,00000000,00000000,00000733,00000000,00000021,00000000,00000175,00000151,00000037,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001466,00000097,00000015,00000024,00000000,00000729,00000287,00000000,00000004,00000041,00000000,00000034,00000010,00000000,00000000,00000018,00000000,00000000,00000000,00000216,00000000,00000001,00000000,00000047,00000030,00000018,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00001867,00000183,00000041,00000044,00000000,00000877,00000472,00000000,00000004,00000114,00000000,00000079,00000013,00000008,00000000,00000042,00000000,00000000,00000000,00000340,00000000,00000002,00000000,00000088,00000054,00000011,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00007129,00000549,00000093,00000226,00000008,00004559,00004292,00000012,00000061,00000233,00000010,00000422,00000119,00000130,00000000,00000174,00000000,00000000,00000000,00000689,00000000,00000025,00000000,00000079,00000063,00000055,                                                                                                    
R340,65TH STREET-BROADWAY          ,00006547,00000535,00000088,00000162,00000000,00003998,00005150,00000000,00000039,00000182,00000003,00000329,00000063,00000102,00000000,00000063,00000000,00000000,00000000,00000720,00000000,00000044,00000000,00000052,00000055,00000057,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00006235,00000923,00000059,00000251,00000000,00001977,00004282,00000007,00000082,00000208,00000002,00000486,00000230,00000138,00000000,00000094,00000000,00000000,00000000,00000399,00000000,00000015,00000000,00000033,00000024,00000019,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00009448,00000526,00000062,00000108,00000009,00004105,00003317,00000004,00000028,00000247,00000010,00000228,00000098,00000063,00000000,00000118,00000000,00000000,00000000,00000717,00000000,00000020,00000000,00000141,00000070,00000072,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00009116,00000844,00000033,00000106,00000016,00004091,00003583,00000010,00000093,00000152,00000042,00000397,00000309,00000154,00000000,00000208,00000000,00000000,00000000,00000199,00000000,00000004,00000000,00000031,00000023,00000031,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00003815,00000403,00000080,00000165,00000000,00002957,00002319,00000010,00000007,00000155,00000003,00000341,00000033,00000025,00000000,00000046,00000000,00000000,00000000,00000725,00000000,00000007,00000000,00000127,00000102,00000064,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00004335,00000402,00000075,00000174,00000003,00003029,00002991,00000000,00000008,00000175,00000002,00000416,00000068,00000061,00000000,00000034,00000000,00000000,00000000,00000931,00000000,00000003,00000000,00000121,00000126,00000061,                                                                                                    
R346,COURT SQ                      ,00006078,00000318,00000056,00000073,00000026,00003611,00004010,00000011,00000054,00000096,00000015,00000455,00000134,00000144,00000000,00000106,00000000,00000000,00000000,00000660,00000000,00000017,00000000,00000037,00000031,00000021,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00008475,00000712,00000140,00000223,00000001,00006515,00005797,00000002,00000026,00000313,00000001,00000335,00000039,00000127,00000000,00000109,00000000,00000000,00000000,00001175,00000000,00000049,00000000,00000041,00000051,00000051,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00002698,00000082,00000017,00000019,00000013,00001456,00000800,00000001,00000011,00000065,00000008,00000063,00000034,00000029,00000000,00000040,00000000,00000000,00000000,00000499,00000000,00000012,00000000,00000057,00000068,00000022,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00005755,00000341,00000059,00000070,00000000,00004022,00001435,00000000,00000010,00000307,00000001,00000143,00000017,00000016,00000000,00000017,00000000,00000000,00000000,00001260,00000000,00000029,00000000,00000328,00000284,00000145,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00003954,00000261,00000074,00000108,00000001,00004011,00001726,00000002,00000023,00000169,00000000,00000194,00000012,00000027,00000000,00000016,00000000,00000000,00000000,00000867,00000000,00000021,00000000,00000174,00000185,00000087,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00006300,00000328,00000061,00000062,00000000,00004762,00003789,00000002,00000045,00000246,00000000,00000440,00000100,00000086,00000000,00000178,00000000,00000000,00000000,00000422,00000000,00000022,00000000,00000141,00000054,00000069,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00006889,00000862,00000087,00000853,00000000,00006024,00008164,00000000,00000055,00000185,00000001,00000568,00000112,00000092,00000000,00000136,00000000,00000000,00000000,00000867,00000000,00000045,00000000,00000243,00000106,00000322,                                                                                                    
